stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PC844,PC844,Av. Las Condes / San Francisco De Asís,-33.3734914882,-70.5170859077,
PF909,PF909,Río Pangal / Río Puelche,-33.6121043246,-70.6233058534,
PB1676,PB1676,Los Libertadores / Berta Correa,-33.3540165326,-70.6832971895,
PD1126,PD1126,E. Fernández / Benito Rebolledo,-33.50234146,-70.6033707618,
PD1127,PD1127,Amador Neghme / Av. La Aguada,-33.4970265172,-70.6047451522,
PD1124,PD1124,Av. Marathon / Estadio Colo Colo,-33.5049068236,-70.6069592982,
PD1161,PD1161,E. Fernández / Av. Departamental,-33.5087910437,-70.60398375,
PD1122,PD1122,José Caroca / Estadio Colo Colo,-33.5042273809,-70.610903452,
PI439,PI439,Parada 3 / (M) U. De Santiago,-33.4534072931,-70.6878844328,
PD1120,PD1120,Av. Vicuña Mackenna / Estadio Colo Colo,-33.503979346,-70.6140442145,
PD1121,PD1121,Nicomedes Guzmán / Estadio Colo Colo,-33.504164326,-70.6118960896,
PD1166,PD1166,E. Fernández / Av. Quilín,-33.4850045527,-70.6018791353,
PI438,PI438,Parada 1 / (M) Ecuador,-33.4560039422,-70.6991941236,
PD1128,PD1128,Los Cohetes / Av. Pedro De Valdivia,-33.4929451943,-70.6064095325,
PD1129,PD1129,Los Planetas / Av. Pedro De Valdivia,-33.4913077254,-70.6063556094,
PB1638,PB1638,Comandante Véliz / Av. México,-33.4088258431,-70.6332294997,
PB1639,PB1639,Hernán Mery / Ortiz De Rosas,-33.3943703703,-70.6408619727,
PF849,PF849,San Pedro / El Sauce,-33.6284222971,-70.6194850514,
PF848,PF848,San Pedro / El Sauce,-33.6287412555,-70.619382572,
PD1164,PD1164,Av. Pedro De Valdivia / Av. Quilín,-33.4851094387,-70.6062812949,
PB532,PB532,Carampangue / Lo Campino,-33.3692684252,-70.7137638724,
PF843,PF843,Miguel Ángel / Av. Ejército Libertador,-33.5833166398,-70.597220584,
PB1631,PB1631,Verdi / Santa Luisa,-33.3611125718,-70.736579381,
PB1632,PB1632,Av. El Salto / Antonia Silva,-33.4020494362,-70.6304208753,
PB1633,PB1633,Lago Villarrica / Calle G,-33.3774980742,-70.6558501362,
PB1634,PB1634,Retiro / Calle G,-33.3792988267,-70.6510466669,
PB531,PB531,Pasarela Alcalde Guzmán,-33.3703124309,-70.7073083278,
PB1636,PB1636,Adela Martínez / Héroe Clodomiro Rozas,-33.391938856,-70.6320477513,
PB1637,PB1637,Av. Zapadores / Lavalleja,-33.3869230001,-70.6540204819,
PC509,PC509,Parada 5 / (M) Tobalaba,-33.4184515079,-70.6016164896,
PC508,PC508,Los Piñones / Av. Santa María,-33.428542701,-70.6243228735,
PI434,PI434,Av. El Conquistador / Av. Nueva San Martín,-33.5248450835,-70.7965107056,
PC501,PC501,Av. Italia / Av. Bilbao,-33.441703209,-70.626111891,
PG725,PG725,Los Suspiros / Camino Los Morros,-33.6401905886,-70.6963670815,
PC503,PC503,Parada 4 / (M) Parque Bustamante,-33.4430583987,-70.6329997348,
PC502,PC502,Seminario / Av. Bilbao,-33.4423740084,-70.6291879282,
PC505,PC505,Puente Racalamac,-33.4344349169,-70.6307461972,
PC507,PC507,Del Arzobispo / Av. Santa María,-33.4317431194,-70.6266552078,
PG724,PG724,San León / Camino Los Morros,-33.6395737645,-70.6910158953,
PB535,PB535,Benedictinos / Av. Lo Marcoleta,-33.361999961,-70.7549812749,
PB534,PB534,N. S. Del Carmen / Av. Lo Marcoleta,-33.3625915047,-70.7575149354,
PF591,PF591,Av. Juanita / La Lechería,-33.6254923999,-70.6128631197,
PD261,PD261,Javiera Carrera / Av. José Arrieta,-33.4611853326,-70.5658867926,
PF593,PF593,M. Rengifo / Av. Los Toros,-33.5687319847,-70.5789439995,
PF594,PF594,Parada 7 / (M) Elisa Correa,-33.5692029854,-70.5826590027,
PF597,PF597,El Sauce / La Lechería,-33.6261296895,-70.6192949963,
PD260,PD260,Julio Montebruno / Av. José Arrieta,-33.462476427,-70.559619224,
PF599,PF599,Camino El Retiro / Curaco De Vélez,-33.6255084902,-70.6278481824,
PF598,PF598,Castro / Curaco De Vélez,-33.6263704175,-70.6228002958,
PI343,PI343,Parada 6 / (M) Estación Central,-33.4508848451,-70.6783714824,
PD262,PD262,P. Jaraquemada / Av. José Arrieta,-33.4600994023,-70.5689270324,
PI613,PI613,1ª Transversal / 4 Álamos,-33.5159831042,-70.7510554128,
PD264,PD264,Parada 7 / (M) Grecia,-33.4679201599,-70.5762169535,
PE820,PE820,Nueva 1 / Mirador Azul,-33.5122142773,-70.5943944012,
PE821,PE821,Av. Departamental / Nueva 1,-33.509869473,-70.5937471163,
PE824,PE824,Las Araucarias / María Angélica,-33.5163246676,-70.5516400703,
PI611,PI611,J. M. Irarrázaval / Segunda Transversal,-33.5132789594,-70.7474364216,
PE826,PE826,Mirador Azul / Nueva 1,-33.5118621928,-70.594171119,
PE827,PE827,El Parque / Nueva 1,-33.5139176947,-70.5944256534,
PD266,PD266,Amanda Labarca / Av. Vespucio,-33.4750217514,-70.5780164592,
PC918,PC918,Camino Del Quillay / Camino De La Laguna,-33.3437195504,-70.4992821244,
PI349,PI349,Primo De Rivera / Av. Vespucio,-33.4947158003,-70.7471663152,
PI348,PI348,Parada 1 / Cementerio Parque Del Sendero,-33.4631244031,-70.7635285058,
PH744,PH744,Chiloé / Vargas Buston,-33.5092796817,-70.6466515323,
PH745,PH745,Miguel L. Cerda / Vargas Buston,-33.5086052592,-70.6501986145,
PH214,PH214,(M) San Joaquín,-33.4982972681,-70.6161849782,
PC178,PC178,Parada 7 / (M) Manquehue,-33.4091086608,-70.569057706,
PC179,PC179,Badajoz / Av. Apoquindo,-33.4099291945,-70.5717261445,
PG1718,PG1718,Toro Y Zambrano / Av. Portales,-33.6157213451,-70.6978000465,
PC170,PC170,Av. Paul Harris / Camino El Alba,-33.4050920279,-70.5383910235,
PC171,PC171,Gral. Blanche / Av. Paul Harris,-33.4075589784,-70.5373410437,
PC172,PC172,Puerto Arturo / Gral. Blanche,-33.4079459656,-70.5383010125,
PC173,PC173,Los Dominicos / Gral. Blanche,-33.4092525177,-70.5436986077,
PC174,PC174,Parada 2 / Inacap (Apoquindo),-33.408283926,-70.5513617459,
PC175,PC175,(M) Hernándo De Magallanes,-33.4074375672,-70.5581306293,
PC176,PC176,Estadio Italiano,-33.4074028016,-70.5608027593,
PC177,PC177,Noruega / Av. Apoquindo,-33.4080274065,-70.5647409318,
PE1372,PE1372,Toconao / Lago Chungará,-33.5356577303,-70.5582781083,
PE1373,PE1373,Tamarugal / Mamiña,-33.5341125467,-70.5594305121,
PE1370,PE1370,Elqui / Antofagasta,-33.5332969914,-70.5609216277,
PE1371,PE1371,Tamarugal / Lago Chungará,-33.5347738745,-70.5599446408,
PE1376,PE1376,Las Araucarias Sur / Rojas Magallanes,-33.5355986604,-70.5518878054,
PE1377,PE1377,Las Nalcas / Rojas Magallanes,-33.5357669647,-70.5499061163,
PE1374,PE1374,Río Urubamba  / Perú,-33.5404463201,-70.5851885308,
PE1375,PE1375,El Hualle Sur / Rojas Magallanes,-33.535038257,-70.5519098806,
PE1378,PE1378,Perú / Av. Trinidad Oriente,-33.5471800162,-70.5823932149,
PE1379,PE1379,Av. México / Av. Trinidad Oriente,-33.5473968723,-70.5723885015,
PD997,PD997,Valle Hermoso / Quebrada Camarones,-33.4671352192,-70.5338151225,
PD996,PD996,Lago O'Higgins / Quebrada Camarones,-33.4701542147,-70.5353382334,
PD995,PD995,Av. Las Parcelas / Jacarandá,-33.4729629364,-70.5362239131,
PD994,PD994,Tagua Tagua / Jacarandá,-33.4750358391,-70.5367750013,
PD993,PD993,Jaracandá / Av. Grecia,-33.4768036074,-70.5370092879,
PD992,PD992,Los Baqueanos / Río Claro,-33.4735214709,-70.533323739,
PD991,PD991,Los Piuquenes / Río Claro,-33.4758265889,-70.5339640859,
PD990,PD990,Av. Grecia / Av. Las Perdices,-33.4780696787,-70.5343913693,
PD999,PD999,Salas Del Carmen / Mamiña,-33.4566886125,-70.5347127284,
PD998,PD998,Av. José Arrieta / Quebrada Camarones,-33.4652349447,-70.5330134783,
PG1607,PG1607,Carlos Alegría / Av. Pdte. J. Alessandri,-33.6444928342,-70.7112456419,
PJ19,PJ19,Nva. Imperial / Av. Las Rejas,-33.446730939,-70.707201737,
PJ18,PJ18,Parada 11 / (M) Las Rejas,-33.4564466147,-70.7058274266,
PJ11,PJ11,Vicuña Rozas / Sergio Valdovinos,-33.4360212656,-70.707122077,
PJ10,PJ10,Parada 1 / Las Rejas - J.J. Pérez,-33.4318801788,-70.7071705796,
PJ13,PJ13,Parada 7 / (M) Blanqueado,-33.4414243212,-70.7073965876,
PJ12,PJ12,Camino De Loyola / Sergio Valdovinos,-33.4386492801,-70.7071327881,
PJ15,PJ15,Av. Portales / Av. Las Rejas,-33.4457792142,-70.7073683294,
PJ14,PJ14,Santa Laura / Av. Las Rejas,-33.443889225,-70.7073723852,
PJ16,PJ16,Av. Dorsal / Av. Las Rejas,-33.4492655728,-70.7070580909,
PE348,PE348,Bacteriológico / José Miguel Carrera,-33.5501216544,-70.5831140869,
PI1246,PI1246,Gral. Velásquez / Av. Lo Espejo,-33.5303540088,-70.708127956,
PI1247,PI1247,Vista Hermosa / Vista Clara,-33.5243090312,-70.7150049857,
PI1244,PI1244,Av. Aeropuerto / Av. Lo Espejo,-33.5267710208,-70.718024962,
PI1245,PI1245,Vista Hermosa / Av. Lo Espejo,-33.5276229531,-70.7155859671,
PI1242,PI1242,Acapulco / Av. Las Torres,-33.5062219617,-70.7356849491,
PI1243,PI1243,La Primavera / Av. Las Torres,-33.5082970283,-70.7352199989,
PI1240,PI1240,Los Tilos / La Primavera,-33.508423997,-70.7303279827,
PI1241,PI1241,Tijuana / La Primavera,-33.5084820319,-70.7327240438,
PF505,PF505,Tomé / Av. Circunvalación,-33.6143428345,-70.554552322,
PA69,PA69,Teatro Caupolicán,-33.4558414419,-70.6496587397,
PA68,PA68,Av. Matta / San Diego,-33.4597896813,-70.6490446197,
PA63,PA63,Parada 2 / (M) Franklin,-33.4758824541,-70.6481345543,
PA62,PA62,Parada 1 / (M) Franklin,-33.4753998795,-70.648372599,
PA61,PA61,Franklin / Nataniel Cox,-33.473160004,-70.6496618348,
PA60,PA60,Ñuble / Nataniel Cox,-33.4697096477,-70.6502026858,
PA67,PA67,Santiago / San Diego,-33.4629271226,-70.6488481756,
PA66,PA66,Liceo Barros Borgoño,-33.4663299451,-70.6486738563,
PA65,PA65,Ñuble / San Diego,-33.4699293593,-70.6484523552,
PA64,PA64,Franklin / San Diego,-33.4728746406,-70.648281298,
PJ908,PJ908,Ministro Gana / Av. Dorsal,-33.4516538162,-70.7190933737,
PE229,PE229,Combarbalá / La Serena,-33.5294826466,-70.6239381169,
PE222,PE222,El Quisco / Av. Santa Raquel,-33.5410897545,-70.6033275703,
PE223,PE223,Catemu / Dr. Sótero Del Río,-33.538529666,-70.6055960724,
PE220,PE220,Sta. M. De La Estrella / José Miguel Carrera,-33.5506799911,-70.6088660061,
PE221,PE221,Avenida 1 / José Miguel Carrera,-33.5505000193,-70.6066139934,
PE226,PE226,Maestro Peña / Av. Lo Ovalle,-33.5186433524,-70.6350045236,
PJ907,PJ907,Huelén Huala / Neptuno,-33.4537156153,-70.7220438696,
PE224,PE224,Cautín / Dr. Sótero Del Río,-33.5379980088,-70.6074890156,
PE225,PE225,Av. Vespucio / Dr. Sótero Del Río,-33.5375226289,-70.6091296928,
PG1770,PG1770,Portales Oriente / Los Canelos,-33.6167498769,-70.6972305536,
PG1771,PG1771,Los Canelos / Portales Oriente,-33.6166526547,-70.6978388869,
PC772,PC772,Camino Del Abad / Camino Los Trapenses,-33.3482110079,-70.5426444168,
PC773,PC773,Santa Blanca / Camino Los Trapenses,-33.3509759345,-70.5412055128,
PC770,PC770,Valle De La Unión / Camino Los Trapenses,-33.3446855949,-70.5442665528,
PC771,PC771,Camino Del Monje / Camino Los Trapenses,-33.3467520239,-70.543287052,
PC776,PC776,Santa Blanca / Av. José Alcalde Délano,-33.3550544272,-70.5323808823,
PC777,PC777,El Puente / Av. José Alcalde Délano,-33.3542097759,-70.5255758266,
PC774,PC774,Av. José A. Délano / Camino Los Trapenses,-33.3550594418,-70.539469066,
PC775,PC775,La Mañana / Av. José Alcalde Délano,-33.3553287003,-70.5347593937,
PH508,PH508,Bombal / Ureta Cox,-33.5002418102,-70.6272044655,
PH509,PH509,Juan Griego / Ureta Cox,-33.5006173086,-70.6332225034,
PC778,PC778,Av. La Dehesa / El Rodeo,-33.3529686835,-70.5190778005,
PC779,PC779,Bascuñán Guerrero / Av. La Dehesa,-33.3548420808,-70.5180117294,
PD556,PD556,Parada 4 / Cds Salvador Bustos,-33.4653847521,-70.5890202768,
PD555,PD555,Parada 4 / Ado Chile,-33.4676116125,-70.5805317506,
PD553,PD553,Parada 4 / (M) Grecia,-33.4691824279,-70.576276072,
PD552,PD552,Parada 4 / Ictinos - Av. Grecia,-33.4721754329,-70.561144135,
PD551,PD551,Parada 4 / Calle 1A - Av. Grecia,-33.4730921505,-70.5564479879,
PD550,PD550,S. Fontecilla / Av. Grecia,-33.474188734,-70.5513888488,
PG1132,PG1132,San Francisco / Gral. Franco,-33.5597394087,-70.6558715051,
PG1133,PG1133,Colón / Isabel La Católica,-33.527382834,-70.6710190581,
PD175,PD175,Parada 2 / (M) Los Presidentes,-33.4792728279,-70.5783906796,
PD174,PD174,Rotonda Quilín,-33.4903999753,-70.580549958,
PD177,PD177,Parada 2 / (M) Los Orientales,-33.463018456,-70.5736160202,
PD176,PD176,Parada 3 / (M) Grecia,-33.4706723984,-70.5762934759,
PD171,PD171,Tucapel / Av. Departamental,-33.5114974812,-70.5677417886,
PD170,PD170,Los Cerezos / Av. Departamental,-33.5107747221,-70.5753209367,
PD173,PD173,Parada 2 / (M) Las Torres,-33.5005443054,-70.5871660738,
PD172,PD172,Los Boteros / Av. Departamental,-33.5112410342,-70.5707215391,
PD179,PD179,Parada 4 / (M) Príncipe De Gales,-33.4404837505,-70.5727517001,
PD178,PD178,Parada 1 / (M) Plaza Egaña,-33.4529588521,-70.5704850207,
PG853,PG853,Sexto De Línea / El Ombú,-33.5943425189,-70.6155876501,
PG850,PG850,Riquelme / Julio Covarrubias,-33.5478531514,-70.6589461575,
PB829,PB829,Chungará / Topocalma,-33.4092132428,-70.7389356778,
PB828,PB828,Esmeralda / Costanera Norte,-33.4112043293,-70.7376571523,
PG854,PG854,Av. Juanita / El Ombú,-33.5945371142,-70.6182312937,
PB825,PB825,Totoral Bajo / Costanera Norte,-33.41149348,-70.7285550585,
PB824,PB824,Valle Alegre / Costanera Norte,-33.411888794,-70.7265638837,
PB827,PB827,Chiapa / Costanera Norte,-33.4110164561,-70.7347663351,
PG858,PG858,Miguel Ángel / Av. Juanita,-33.5867903131,-70.618987307,
PB821,PB821,Calle 4 / José Miguel Infante,-33.4064385448,-70.7243556402,
PB820,PB820,Calle 5 / José Miguel Infante,-33.4064749362,-70.7223529579,
PB822,PB822,Condell / José Miguel Infante,-33.4063255497,-70.7273693625,
PG1136,PG1136,Industria / Pedro Aguirre Cerda,-33.5319442,-70.6739757735,
PD504,PD504,Queb. Camarones / Av. Las Parcelas,-33.4727432265,-70.5359637069,
PD505,PD505,Quebrada De Suca / Av. Las Parcelas,-33.472215913,-70.5384725812,
PD506,PD506,Consistorial / Av. Las Parcelas,-33.4716757939,-70.5413037021,
PD507,PD507,Lago Cochrane / Av. Las Parcelas,-33.4713279369,-70.5430588819,
PD500,PD500,Av. Sucre / José Manuel Infante,-33.449004582,-70.6184225131,
PD501,PD501,Av. Irarrázaval / José Manuel Infante,-33.4528561912,-70.6178227485,
PD502,PD502,Paso Nevado / Río Claro,-33.4698094621,-70.5325020886,
PD503,PD503,Av. Las Parcelas / Río Claro,-33.4731435999,-70.5333892892,
PD508,PD508,Lago Rosselot / Av. Las Parcelas,-33.4710307136,-70.5444398233,
PD509,PD509,Alborada / Av. Las Parcelas,-33.4704713765,-70.5472174736,
PI1644,PI1644,Comas Sola / El Mirador,-33.5021859571,-70.7320444006,
PD1171,PD1171,El Líbano / Av. Quilín,-33.4863864111,-70.5900200579,
PG1135,PG1135,P. Aguirre Cerda / Ciencias,-33.5330705669,-70.6694267935,
PB1408,PB1408,Diego Silva / Gral. Gambino,-33.3843266649,-70.6606613929,
PB1407,PB1407,Av. Zapadores / Gral. Gambino,-33.3864105239,-70.660600938,
PB1406,PB1406,Bosque De Arauco / Gral. Gambino,-33.3879066029,-70.6605244667,
PB1405,PB1405,Card. José M. Caro / Gral. Gambino,-33.3900553448,-70.6604204138,
PB1404,PB1404,Río Madeira / Gral. Gambino,-33.3913298142,-70.6603124176,
PB1403,PB1403,Bermejo / Gral. Gambino,-33.3922887315,-70.6603056044,
PB1402,PB1402,Fuerte Bulnes / Urmeneta,-33.3934844474,-70.6576026399,
PB1401,PB1401,Av. Dorsal / El Guanaco,-33.3963995672,-70.6575522017,
PB1400,PB1400,O´Higgins / Emiliano Zapata,-33.3976637484,-70.656863919,
PC1125,PC1125,Costanera Center,-33.4167887357,-70.605847232,
PC1124,PC1124,Parada 5 / Rotonda Atenas,-33.4185338109,-70.5532466614,
PC1127,PC1127,Estadio Instituto Nacional,-33.3926554341,-70.5968555532,
PC1121,PC1121,Virginia / Las Tranqueras,-33.3881906866,-70.5529229987,
PC1120,PC1120,Puente Centenario,-33.388311949,-70.5994978398,
PC1123,PC1123,Av. Las Condes / Av. La Dehesa,-33.3704988454,-70.5115574872,
PC1122,PC1122,Diego De Almagro / Eliecer Parada,-33.4355640108,-70.5838909669,
PB1326,PB1326,Maruri / Av. Domingo Santa María,-33.4155920449,-70.6589063846,
PI1039,PI1039,Cuarta Sinfonía / La Ópera,-33.4887673179,-70.7577061884,
PI1038,PI1038,Jorge Alessandri / La Sinfonía,-33.4892898717,-70.7628308272,
PB1327,PB1327,Escanilla / Av. Domingo Santa María,-33.4156184712,-70.661641349,
PI1035,PI1035,Cóndores De Chile / Cordillera De Los Andes,-33.486613702,-70.7661418514,
PI1034,PI1034,Fiestas Patrias / Av. El Rosal,-33.4854229222,-70.7668091422,
PI1037,PI1037,Teatro Alameda / La Sinfonía,-33.4901417204,-70.7675010333,
PI1036,PI1036,Campo De Batalla / Cordillera De Los Andes,-33.4882729269,-70.7690993858,
PI1031,PI1031,Av. El Conquistador / José Manuel Borgoño,-33.5100125397,-70.7985189666,
PI1030,PI1030,Antofagasta / José Manuel Borgoño,-33.5094599604,-70.7966276318,
PI1033,PI1033,Victoria De Abril / Av. El Rosal,-33.4869809522,-70.7694508669,
PI1032,PI1032,Yerbas Buenas / Av. El Rosal,-33.4883848472,-70.7720141007,
PB1325,PB1325,Parada 4 / Hospitales,-33.4175417729,-70.6559928963,
PB1323,PB1323,Monserrat / Profesor A. Zañartu,-33.4179736611,-70.6480850391,
PG223,PG223,Porto Alegre / Baldomero Lillo,-33.5820996547,-70.6379300388,
PB1320,PB1320,Amunátegui / Av. Domingo Santa María,-33.415621399,-70.6677994229,
PJ758,PJ758,Colegio Caracas,-33.4395808555,-70.7109272475,
PJ757,PJ757,Necochea / 9 De Julio,-33.4390845451,-70.7129744742,
PJ756,PJ756,Sausalito / 9 De Julio,-33.4387762541,-70.7162711926,
PB1321,PB1321,Av. Vivaceta / Av. Domingo Santa María,-33.4157179733,-70.6646049346,
PJ346,PJ346,Parada 6 / Consultorio Andes,-33.4339173141,-70.6919645038,
PF629,PF629,Arturo Prat / Av. Ejército Libertador,-33.6166598858,-70.5903464291,
PF628,PF628,Sgto. Menadier / Av. Ejército Libertador,-33.6190259329,-70.5903073329,
PF627,PF627,Comendadores / Av. Ejército Libertador,-33.621111919,-70.5900264841,
PB1025,PB1025,Santa Cruz / Salvador De Bahía,-33.355065846,-70.7180969109,
PF623,PF623,San Guillermo / Sgto. Menadier,-33.620648039,-70.6082609567,
PF622,PF622,Del Arquitecto / Sgto. Menadier,-33.6209140044,-70.6107050415,
PF621,PF621,El Soldador / Belén,-33.6297008515,-70.6175443652,
PF620,PF620,Río Maihue / Belén,-33.6293473596,-70.614866386,
PC185,PC185,Augusto Leguía / Av. Apoquindo,-33.4167026386,-70.5965542967,
PG1189,PG1189,Los Aviadores / Eleuterio Ramírez,-33.553312953,-70.6628190202,
PG1188,PG1188,Av. Sur / Eleuterio Ramírez,-33.5547723652,-70.663213848,
PC184,PC184,(M) Alcántara,-33.415320677,-70.589756766,
PG1183,PG1183,Tala / Ciudad De México,-33.5850841535,-70.6368290139,
PG1182,PG1182,Patagonia / Ciudad De México,-33.5853240484,-70.6342903628,
PG1187,PG1187,Bernardino Parada / Julio Chávez,-33.5779911177,-70.6568128329,
PG1186,PG1186,Sofanor Parra / Julio Chávez,-33.5797987547,-70.6571048834,
PG1185,PG1185,Daniel Rebolledo / Julio Chávez,-33.5809953484,-70.6573347325,
PG1184,PG1184,Porto Alegre / Ciudad De México,-33.5848723419,-70.6384963949,
PD1405,PD1405,Valle Hermoso / Quebrada De Suca,-33.4665715279,-70.5368686479,
PG1632,PG1632,Outlet Flex,-33.5387188734,-70.7075386968,
PD1404,PD1404,Lago O`Higgins / Quebrada De Suca,-33.4692648804,-70.5379516919,
PC181,PC181,Omnium,-33.4118713233,-70.5780753498,
PC180,PC180,La Gloria / Av. Apoquindo,-33.4111194332,-70.5755587963,
PG1637,PG1637,Agustín Venegas / M. De Toro Y Zambrano,-33.6155520267,-70.6984211215,
PC182,PC182,Parada 9 / (M) Escuela Militar,-33.4133266761,-70.5825307735,
PB366,PB366,Inés De Suarez / Diego Silva,-33.3839107861,-70.6655832479,
PG1638,PG1638,O'Higgins / Urmeneta,-33.590969017,-70.7062178121,
PG226,PG226,Los Limoneros / Av. Gabriela,-33.5843475858,-70.6456641414,
PB364,PB364,Av. La Palmilla / Diego Silva,-33.3840382181,-70.6703865535,
PB365,PB365,Card. José M. Caro / Diego Silva,-33.3835611173,-70.6677138496,
PI1343,PI1343,Santa Elvira / Las Tinajas,-33.5157829769,-70.7882829561,
PC188,PC188,Parada 6 / (M) Los Leones,-33.4214993155,-70.6094843775,
PG686,PG686,Cayumanqui / Rengo,-33.5511172378,-70.6848785297,
PE1400,PE1400,Bahía Catalina / Punta Arenas,-33.5553498916,-70.6121361156,
PG684,PG684,V. Plaza Mayorga / Antonio Bórquez Del S.,-33.5468778755,-70.6836705509,
PG685,PG685,Gral. Korner / Antonio Bórquez Del S.,-33.5487838517,-70.6841934778,
PG682,PG682,Pasaje 35 / Los Nogales,-33.5443543628,-70.6831459049,
PI14,PI14,Los Presidentes / Av. Lo Errázuriz,-33.4877507944,-70.7242535012,
PC78,PC78,I. La Católica / Av. Vespucio,-33.4259220548,-70.5772567705,
PC79,PC79,Latadía / Av. Vespucio,-33.4278851243,-70.5755089241,
PC76,PC76,Martín De Zamora / Av. Vespucio,-33.4216713945,-70.580983381,
PC77,PC77,Av. Colón / Av. Vespucio,-33.4233148671,-70.5797339935,
PC74,PC74,Parada 6 / (M) Escuela Militar,-33.4145786872,-70.5847286533,
PC75,PC75,Pdte. Errázuriz / Av. Vespucio,-33.4181589116,-70.5831250769,
PC72,PC72,Av. Pdte. Riesco / Av. Vespucio,-33.4084104625,-70.5876125081,
PC73,PC73,Hamlet / Av. Vespucio,-33.4116179395,-70.5862458344,
PC70,PC70,Las Hualtatas / Av. Vespucio,-33.4017648172,-70.5873004308,
PC71,PC71,Av. Pdte. Kennedy / Av. Vespucio,-33.4052151748,-70.5865390023,
PE1403,PE1403,La Serena / Pedro Lira,-33.5522776562,-70.6175777759,
PB587,PB587,Liceo I. Carrera. P.,-33.4249536917,-70.651456662,
PG310,PG310,Los Sauces / Av. San Francisco,-33.5655470028,-70.6574450432,
PI598,PI598,Los Cancilleres / Las Golondrinas (P),-33.4855608748,-70.7378896461,
PI599,PI599,Los Ministros / Las Golondrinas (P),-33.4873708491,-70.7384449872,
PI228,PI228,Parada 5 / (M) Plaza De Maipú,-33.510329662,-70.7546478667,
PD349,PD349,José M. Infante / Dublé Almeyda,-33.4544707906,-70.6181295584,
PI226,PI226,J. M. Irarrázaval / Segunda Transversal,-33.513593044,-70.7471432365,
PD347,PD347,Matta Oriente Alt. 500,-33.4543844148,-70.6242305625,
PD344,PD344,Castillo Velasco / Ramón Cruz,-33.4606021355,-70.5807199794,
PD345,PD345,Alc. J. Monckeberg / E. Castillo Velasco,-33.4598109466,-70.5840055149,
PI222,PI222,Parada 11 / (M) Plaza De Maipú,-33.5093647086,-70.7575120397,
